family,map_name,m_minus,m_plus,q_minus,q_plus,lambda_minus,lambda_plus,shell_radius,observer_radius,admitted,rejection_reasons,warnings,surface_energy_density,surface_pressure,q_jump,lambda_jump,photon_sphere_classification,inner_photon_spheres,outer_photon_spheres
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.012727272727272728,6.636363636363637,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.000802446417105883,-0.0005035657482936323,0.0,0.0027272727272727275,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.014545454545454545,6.636363636363637,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.0010289329554396133,-0.0008547724006363826,0.0,0.004545454545454545,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.016363636363636365,6.636363636363637,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.001261729094912487,-0.0012230081375539685,0.0,0.006363636363636365,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.01818181818181818,6.636363636363637,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.0015013935239298088,-0.001610460765934443,0.0,0.00818181818181818,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.02,6.636363636363637,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.0017485725954787092,-0.002019774881688484,0.0,0.01,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.0,7.090909090909091,10.0,True,,lambda_mismatch_vacuum_discontinuity;negative_surface_energy_density,-0.0007668550770682715,0.0017116683962596336,0.0,-0.01,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.0018181818181818182,7.090909090909091,10.0,True,,lambda_mismatch_vacuum_discontinuity;negative_surface_energy_density,-0.0005629776279226703,0.0014239441901212312,0.0,-0.008181818181818182,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.0036363636363636364,7.090909090909091,10.0,True,,lambda_mismatch_vacuum_discontinuity;negative_surface_energy_density,-0.0003545346076133787,0.001125893437350822,0.0,-0.006363636363636364,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.005454545454545455,7.090909090909091,10.0,True,,lambda_mismatch_vacuum_discontinuity;negative_surface_energy_density,-0.00014120482643177558,0.0008165035005729811,0.0,-0.004545454545454545,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.007272727272727273,7.090909090909091,10.0,True,,lambda_mismatch_vacuum_discontinuity,7.737243015410005e-05,0.0004946001602904802,0.0,-0.0027272727272727275,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.00909090909090909,7.090909090909091,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.00030160456578673975,0.0001588112737020646,0.0,-0.0009090909090909097,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.01090909090909091,7.090909090909091,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.00053195459898343,-0.0001924803317717474,0.0,0.0009090909090909097,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.012727272727272728,7.090909090909091,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.0007689524105393766,-0.0005611987698290006,0.0,0.0027272727272727275,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.014545454545454545,7.090909090909091,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.001013209096279197,-0.0009496577243859496,0.0,0.004545454545454545,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.016363636363636365,7.090909090909091,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.0012654355421430504,-0.0013606726389265504,0.0,0.006363636363636365,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.01818181818181818,7.090909090909091,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.0015264668469570138,-0.001797716010871012,0.0,0.00818181818181818,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.02,7.090909090909091,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.001797295013862988,-0.002265137107609129,0.0,0.01,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.0,7.545454545454545,10.0,True,,lambda_mismatch_vacuum_discontinuity;negative_surface_energy_density,-0.0008840630080580543,0.0018280248205721356,0.0,-0.01,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.0018181818181818182,7.545454545454545,10.0,True,,lambda_mismatch_vacuum_discontinuity;negative_surface_energy_density,-0.0006693724765041487,0.0015230833244614418,0.0,-0.008181818181818182,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.0036363636363636364,7.545454545454545,10.0,True,,lambda_mismatch_vacuum_discontinuity;negative_surface_energy_density,-0.0004493308433505557,0.0012058712353508966,0.0,-0.006363636363636364,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.005454545454545455,7.545454545454545,10.0,True,,lambda_mismatch_vacuum_discontinuity;negative_surface_energy_density,-0.00022351684708135178,0.0008750353620065021,0.0,-0.004545454545454545,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.007272727272727273,7.545454545454545,10.0,True,,lambda_mismatch_vacuum_discontinuity,8.549130224981396e-06,0.0005289784066534238,0.0,-0.0027272727272727275,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.00909090909090909,7.545454545454545,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.00024741704952416807,0.00016579649482826607,0.0,-0.0009090909090909097,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.01090909090909091,7.545454545454545,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.0004937225659798656,-0.00021680450978572968,0.0,0.0009090909090909097,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.012727272727272728,7.545454545454545,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.0007482069764145908,-0.0006216231106703223,0.0,0.0027272727272727275,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.014545454545454545,7.545454545454545,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.0010117435660455176,-0.0010521208940266593,0.0,0.004545454545454545,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.016363636363636365,7.545454545454545,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.0012853730582385136,-0.0015126483494862192,0.0,0.006363636363636365,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.01818181818181818,7.545454545454545,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.0015703523346490347,-0.0020087746103493445,0.0,0.00818181818181818,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.02,7.545454545454545,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.0018682230550435628,-0.0025477836109280656,0.0,0.01,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.0,8.0,10.0,True,,lambda_mismatch_vacuum_discontinuity;negative_surface_energy_density,-0.000995082465756998,0.001951117676713393,0.0,-0.01,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.0018181818181818182,8.0,10.0,True,,lambda_mismatch_vacuum_discontinuity;negative_surface_energy_density,-0.0007694627410618103,0.0016288499278836008,0.0,-0.008181818181818182,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.0036363636363636364,8.0,10.0,True,,lambda_mismatch_vacuum_discontinuity;negative_surface_energy_density,-0.0005376076112644227,0.00129210802689078,0.0,-0.006363636363636364,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.005454545454545455,8.0,10.0,True,,lambda_mismatch_vacuum_discontinuity;negative_surface_energy_density,-0.0002989696151530772,0.0009391032785141622,0.0,-0.004545454545454545,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.007272727272727273,8.0,10.0,True,,lambda_mismatch_vacuum_discontinuity;negative_surface_energy_density,-5.291615904970516e-05,0.0005676832159032746,0.0,-0.0027272727272727275,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.00909090909090909,8.0,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.00020129025717011319,0.00017522587613958568,0.0,-0.0009090909090909097,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.01090909090909091,8.0,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.0004645181430284081,-0.00024150705011402487,0.0,0.0009090909090909097,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.012727272727272728,8.0,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.0007378021167290049,-0.0006865788386560147,0.0,0.0027272727272727275,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.014545454545454545,8.0,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.0010223911081784947,-0.0011651818495642102,0.0,0.004545454545454545,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.016363636363636365,8.0,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.0013198161924864366,-0.0016840942942333663,0.0,0.006363636363636365,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.01818181818181818,8.0,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.0016319888103603591,-0.002252390687421417,0.0,0.00818181818181818,inner_only,2.36619037897,
rnds,rnds_lambda_shell,0.8,1.0,0.2,0.2,0.01,0.02,8.0,10.0,True,,lambda_mismatch_vacuum_discontinuity,0.0019613478797808597,-0.0028825937531596767,0.0,0.01,inner_only,2.36619037897,
