profile,b_over_M,Iobs_over_I0,direct,lensing_ring,photon_ring,intersection_count,termination_reason
top,5.19813219586,0.0,0.0,0.0,0.0,3,escape
top,5.198245524404,0.0,0.0,0.0,0.0,3,escape
top,5.198365340237,0.0,0.0,0.0,0.0,3,escape
top,5.198492014711,0.0,0.0,0.0,0.0,3,escape
top,5.198625940437,0.0,0.0,0.0,0.0,3,escape
top,5.1987675325,0.0,0.0,0.0,0.0,3,escape
top,5.198917229745,0.0,0.0,0.0,0.0,3,escape
top,5.199075496139,0.0,0.0,0.0,0.0,3,escape
top,5.199242822207,0.0,0.0,0.0,0.0,3,escape
top,5.199419726554,0.0,0.0,0.0,0.0,3,escape
top,5.199606757472,0.0,0.0,0.0,0.0,3,escape
top,5.199804494637,0.0,0.0,0.0,0.0,3,escape
top,5.20001355091,0.0,0.0,0.0,0.0,3,escape
top,5.200234574232,0.0,0.0,0.0,0.0,3,escape
top,5.200468249636,0.0,0.0,0.0,0.0,3,escape
top,5.200715301366,0.0,0.0,0.0,0.0,3,escape
top,5.200769230769,0.0,0.0,0.0,0.0,3,escape
top,5.200976495128,0.0,0.0,0.0,0.0,3,escape
top,5.201252640456,0.0,0.0,0.0,0.0,3,escape
top,5.201544593225,0.0,0.0,0.0,0.0,3,escape
top,5.201853258304,0.0,0.0,0.0,0.0,3,escape
top,5.202179592359,0.0,0.0,0.0,0.0,3,escape
top,5.202524606818,0.0,0.0,0.0,0.0,3,escape
top,5.202889371008,0.0,0.0,0.0,0.0,3,escape
top,5.203275015467,0.0,0.0,0.0,0.0,3,escape
top,5.203682735447,0.0,0.0,0.0,0.0,3,escape
top,5.204113794622,0.0,0.0,0.0,0.0,3,escape
top,5.204569529003,0.0,0.0,0.0,0.0,3,escape
top,5.204615384615,0.0,0.0,0.0,0.0,3,escape
top,5.205051351077,0.0,0.0,0.0,0.0,3,escape
top,5.205560754186,0.0,0.0,0.0,0.0,3,escape
top,5.206099317158,0.0,0.0,0.0,0.0,3,escape
top,5.206668709196,0.0,0.0,0.0,0.0,3,escape
top,5.207270695055,0.0,0.0,0.0,0.0,3,escape
top,5.207907140508,0.0,0.0,0.0,0.0,3,escape
top,5.208461538462,0.31931314487396506,0.0,0.0,0.31931314487396506,3,escape
top,5.208580018135,0.2958800997755884,0.0,0.0,0.2958800997755884,3,escape
